Ecoregion,Longitude,Latitude,Time,BIO 11,BIO 15,BIO 6
SD,-112.88468507900,32.34369400590,2080,167,84,100
SD,-99.50551410720,32.40597189030,2080,110,48,28
SD,-110.47451144300,31.93271664640,2080,117,97,32
SD,-100.91274287100,19.09762159890,2080,271,100,177
SD,-121.92934972400,38.58588612980,2080,112,98,50
SD,-101.90696420100,26.45386237300,2080,165,79,71
SD,-95.65254845130,18.38962086650,2080,265,83,215
SD,-104.65507768000,26.07592946090,2080,161,104,45
SD,-99.55594246470,20.81058686170,2080,158,89,72
SD,-98.29760057750,38.73892670590,2080,35,60,-53
SD,-103.13211570300,29.70063000190,2080,140,75,36
SD,-92.17369959850,15.44294529190,2080,155,92,73
SD,-99.13325521460,28.13668450010,2080,167,67,85
SD,-101.74932788500,29.69510672700,2080,150,74,55
SD,-102.34669160300,40.49078694590,2080,17,74,-68
SD,-122.02909234700,38.72151821840,2080,111,97,43
SD,-101.92901322900,37.97406592450,2080,31,70,-70
SD,-100.93430922600,17.29664610950,2080,302,118,238
SD,-112.42476713800,32.75410396080,2080,140,72,66
SD,-102.58133208400,43.87185374140,2080,-4,69,-83
SD,-100.37189731900,18.76580497850,2080,274,114,180
SD,-112.74719440700,33.98622510680,2080,131,74,37
SD,-100.05755699900,29.92396427160,2080,125,50,35
SD,-112.36272744800,33.30266098040,2080,151,85,65
SD,-98.81879225640,33.44486607060,2080,105,52,16
SD,-100.10678112600,34.90844977170,2080,83,64,-9
SD,-103.38225335900,26.24662478090,2080,170,86,70
SD,-100.27593148400,37.59754575530,2080,40,63,-54
SD,-98.51927839010,37.56953085560,2080,48,55,-36
SD,-107.24271589600,32.78035126960,2080,90,90,-14
SD,-106.03252591600,25.24997999230,2080,121,98,38
SD,-99.70806409640,27.16999435340,2080,179,85,97
SD,-89.14583264070,20.93191473140,2080,258,72,188
SD,-101.40508699000,21.03080907780,2080,186,103,93
SD,-97.70575574840,28.10336661730,2080,170,59,98
SD,-102.74993425600,24.58454761740,2080,216,86,115
SD,-101.22081171300,18.27391237130,2080,244,113,165
SD,-100.14678677600,43.57447255290,2080,-1,64,-75
SD,-99.18414419140,30.50090685760,2080,121,48,33
SD,-107.77268948800,28.03465874230,2080,91,105,-18
SD,-97.32929514130,38.71912368680,2080,39,50,-41
SD,-109.80256131500,30.46355291890,2080,136,99,46
SD,-90.11069282720,19.08170667940,2080,260,66,185
SD,-98.71890504190,16.91081530870,2080,283,111,194
SD,-98.85265856950,34.82482632360,2080,76,41,-11
SD,-102.08703398900,37.46295393710,2080,40,68,-59
SD,-102.20179577700,28.13382298490,2080,155,82,71
SD,-100.06005397700,19.12231516670,2080,172,101,85
SD,-103.52405058600,36.64721003200,2080,44,69,-49
SD,-102.70686062100,20.10915923260,2080,198,110,101
SD,-102.58066668100,38.42654405890,2080,25,70,-76
SD,-108.34995117800,26.73786278380,2080,226,117,114
SD,-112.90568108900,30.71339335030,2080,177,101,84
SD,-103.99327924800,20.81782070770,2080,211,113,109
SD,-112.43223012100,41.13682700170,2080,35,27,-16
SD,-97.54196055540,40.72708373870,2080,15,62,-61
SD,-110.56535233600,30.37581914700,2080,155,115,66
SD,-102.37086645100,32.74873864070,2080,99,67,2
SD,-102.37988704400,30.01006364510,2080,134,75,33
SD,-98.03245882620,27.57118605960,2080,179,65,106
SD,-100.42444208700,19.48493250530,2080,183,100,95
SD,-103.58893472000,32.08958903050,2080,110,78,8
SD,-114.52868561000,37.36124345440,2080,63,62,-21
SD,-101.81161079800,27.15509745520,2080,162,73,69
SD,-102.38791196200,31.24341327400,2080,126,74,28
SD,-104.65308395300,19.72849215030,2080,259,116,162
SD,-105.18505539900,30.98808179500,2080,98,93,-2
SD,-98.83743417280,36.41594455950,2080,66,55,-23
SD,-101.54133910400,19.18557117570,2080,195,111,104
SD,-104.00576123300,26.54082672380,2080,162,90,59
SD,-101.15219943800,30.73185972700,2080,117,63,23
SD,-110.51174159100,31.90174992720,2080,119,96,33
SD,-100.71491425400,18.24427029370,2080,298,114,212
SD,-99.76482513080,29.61566405510,2080,135,50,46
SD,-102.13111941300,35.95434995560,2080,56,62,-39
SD,-100.41014194800,36.52624639080,2080,52,61,-44
SD,-109.81171985900,29.94241100310,2080,161,106,67
SD,-102.61350899900,34.99992359540,2080,62,62,-35
SD,-101.24406287600,36.94802709300,2080,56,64,-37
SD,-99.86150818640,22.82035582140,2080,199,85,106
SD,-114.47975992300,34.68163042650,2080,155,75,81
SD,-109.15273897600,26.09851062570,2080,219,121,113
SD,-98.18000814770,19.61269328550,2080,144,88,46
SD,-101.67378129500,43.59821358040,2080,2,71,-74
SD,-105.68126828200,23.78524118720,2080,159,100,87
SD,-102.01680085600,39.67760106080,2080,28,74,-60
SD,-101.46167020800,20.65561841040,2080,208,108,107
SD,-100.51813457500,30.87743066940,2080,122,56,29
SD,-96.61399253870,36.32264144860,2080,71,41,-15
SD,-112.06049309700,26.67775232130,2080,195,113,111
SD,-106.97287223900,29.33042373640,2080,97,110,-7
SD,-96.40829762520,38.80673485030,2080,31,54,-46
SD,-103.48090771000,24.43110223920,2080,173,109,68
SD,-100.75974236000,33.24926442660,2080,96,61,1
SD,-101.39908875900,19.46867116930,2080,155,103,73
SD,-109.30133237200,33.25864534890,2080,72,77,-27
SD,-98.17442324700,23.10245211850,2080,209,90,147
SD,-102.73547481900,31.81680675300,2080,109,72,9
SD,-99.38140243230,31.25467410120,2080,116,50,26
SD,-99.17222032720,34.62199659530,2080,84,55,-4
SD,-88.73660851300,19.97615193350,2080,262,73,187
SD,-100.82894670800,31.69506341270,2080,110,63,11
SD,-109.26705027900,32.32423012500,2080,111,89,12
SD,-97.80338926600,16.65590507900,2080,232,108,130
SD,-102.92513256200,35.05077647920,2080,63,63,-34
SD,-113.58741320900,33.23354482090,2080,168,77,90
SD,-104.62684716400,29.83144078000,2080,144,94,32
SD,-99.74404708280,21.76811790200,2080,202,111,121
SD,-97.97319447570,21.57853918210,2080,229,86,173
SD,-88.86341497060,20.87283211810,2080,259,76,185
SD,-99.84696011960,22.54363569180,2080,203,88,113
SD,-100.81857864900,38.72962631660,2080,30,68,-60
SD,-103.73994223900,30.66506331080,2080,109,83,17
SD,-103.62949985900,31.06292338580,2080,124,76,20
SD,-101.36754952100,24.53148394630,2080,166,71,66
SD,-109.94485432500,32.09628489880,2080,110,100,17
SD,-103.22933879600,31.83717131050,2080,114,77,11
SD,-104.87705260800,27.80577664030,2080,141,98,35
SD,-102.92845482800,29.02511682690,2080,153,78,56
SD,-111.02063275800,28.69900608800,2080,209,119,130
SD,-97.49599476910,26.47937007910,2080,185,69,125
SD,-97.88823939150,26.36361568420,2080,189,66,122
SD,-103.37089770500,39.03107585450,2080,16,68,-78
SD,-98.25959696270,20.20198982590,2080,154,99,75
SD,-101.76376672700,22.44391496130,2080,166,92,64
SD,-98.27151024730,35.66907217910,2080,72,52,-9
SD,-100.45327542600,20.94546789140,2080,173,93,83
SD,-113.23341225000,34.61774969570,2080,106,71,25
SD,-108.83757053000,26.99337763150,2080,215,118,109
SD,-101.42634364500,40.82881542140,2080,10,73,-75
SD,-103.16944782400,34.38562384360,2080,72,68,-25
SD,-100.25302099400,22.81778313110,2080,182,80,88
SD,-114.95239667300,31.66414521300,2080,180,115,89
SD,-111.00009430700,31.54150024320,2080,126,100,33
SD,-109.05810975800,29.34691596830,2080,159,102,63
SD,-109.17141040700,26.59797031550,2080,218,122,110
SD,-110.24423502400,32.72246029920,2080,106,85,22
SD,-94.58334605050,16.56963684280,2080,275,110,205
SD,-107.89044850300,32.51569295600,2080,86,93,-12
SD,-106.18962484600,23.53707064960,2080,245,118,171
SD,-108.12488710000,32.07774039000,2080,92,94,-7
SD,-105.10739253100,26.43329948630,2080,148,108,35
SD,-100.26223840600,22.75372768720,2080,192,80,95
SD,-110.10904561700,27.22420461520,2080,220,110,127
SD,-104.66857451100,33.17990707450,2080,91,77,-13
SD,-113.78319288500,32.36145338180,2080,173,84,99
SD,-101.16156432800,29.54378651480,2080,153,88,65
SD,-90.68636675200,18.32640289700,2080,265,69,196
SD,-103.04597771800,24.69357844160,2080,196,96,96
SD,-106.96040592800,34.36501409660,2080,63,82,-42
SD,-111.14877224700,31.75374248830,2080,132,94,42
SD,-99.12204292840,38.94533305280,2080,30,62,-56
SD,-119.66071449600,40.16949051340,2080,58,56,-17
SD,-103.47705540100,39.86105949760,2080,18,71,-69
SD,-101.19513884800,40.40342280570,2080,14,75,-74
SD,-103.34889685800,39.65735751550,2080,16,70,-69
SD,-98.72108145870,36.37514730460,2080,65,54,-23
SD,-99.13679222640,36.29111048270,2080,67,57,-20
SD,-107.11748042500,25.91135324130,2080,195,104,93
SD,-105.31071765000,23.61293925370,2080,145,96,71
SD,-100.08600804700,35.61143513130,2080,67,64,-24
SD,-99.11078598300,39.44810381580,2080,23,65,-65
SD,-107.36140019600,31.72488086630,2080,107,100,8
SD,-109.85770388100,30.43945561340,2080,142,102,51
SD,-107.86113545800,31.82964871380,2080,103,101,4
SD,-99.92224765670,18.74794678770,2080,210,104,134
SD,-101.63127280200,43.91709614310,2080,-5,70,-81
SD,-104.71323994400,21.04693588190,2080,245,116,147
SD,-107.10784384200,27.21657113820,2080,125,101,11
SD,-102.42173464200,21.32146630590,2080,182,112,61
SD,-100.86196748600,37.71116615170,2080,40,69,-54
SD,-101.39273900500,21.51288725170,2080,166,93,68
SD,-100.80107039500,35.34868969640,2080,69,62,-23
SD,-110.81964363500,31.13974631000,2080,106,80,29
SD,-93.53446647650,16.43276419290,2080,240,102,160
SD,-109.74795614100,27.81693882280,2080,210,122,112
SD,-98.99507080790,33.99459417330,2080,94,50,3
SD,-100.04830343700,20.18141176680,2080,160,96,66
SD,-103.86676714400,25.65967171500,2080,169,93,61
SD,-95.15504115710,17.60963030190,2080,251,89,190
SD,-103.48277656600,28.39306763510,2080,144,79,54
SD,-103.91327214800,40.85762919630,2080,9,71,-79
SD,-98.08601942960,33.67889709560,2080,102,42,13
SD,-100.00349373600,19.22981374930,2080,139,89,52
SD,-115.06476645800,31.79098194720,2080,179,117,87
SD,-110.50782336700,29.29466476260,2080,192,115,103
SD,-97.65009773300,19.52147733550,2080,151,85,61
SD,-103.96676750800,27.60995298150,2080,141,90,49
SD,-101.41486299500,19.12020255620,2080,257,116,163
SD,-99.09358636370,20.92608562070,2080,210,95,122
SD,-106.70248433000,29.85840619920,2080,124,109,20
SD,-98.43407087490,25.99794339130,2080,190,66,120
SD,-104.15595922200,30.09188354400,2080,114,88,12
SD,-111.86814041700,25.76793846390,2080,207,100,124
SD,-100.27973941600,35.63736635090,2080,70,64,-23
SD,-89.22147176710,20.74039573470,2080,259,71,187
SD,-106.59119968800,29.51724025890,2080,100,109,-2
SD,-96.46902064400,19.10287044000,2080,255,104,192
SD,-100.23744831200,20.35134001630,2080,161,101,70
SD,-103.09300372300,31.52917352160,2080,115,74,7
SD,-97.54163821740,18.98525841320,2080,155,87,62
SD,-104.83514113700,25.07797358300,2080,151,109,41
SD,-98.67518593350,35.71223324900,2080,73,54,-10
SD,-100.78786851400,26.93222066450,2080,155,81,71
SD,-102.90296126500,38.00886564310,2080,28,63,-74
SD,-95.89952678460,16.51609383310,2080,232,101,143
SD,-113.35665174400,32.61860262490,2080,175,85,98
SD,-100.33970477300,35.16075562030,2080,75,65,-17
SD,-99.86888637160,35.99646993910,2080,63,64,-31
SD,-100.59355057900,30.13667903370,2080,130,57,37
SD,-98.82366922950,31.03084957260,2080,118,44,33
SD,-101.15848481800,20.72555567240,2080,190,105,96
SD,-98.30605576560,28.56108610590,2080,160,58,78
SD,-100.58150608200,34.72354942510,2080,82,64,-13
SD,-99.75114593170,26.00628411510,2080,176,83,106
SD,-104.34276519800,29.74716316400,2080,135,89,29
SD,-100.08315311500,18.86778275170,2080,222,105,141
SD,-105.97595581400,33.34903254100,2080,79,80,-17
SD,-115.22909516800,32.40685027100,2080,178,85,85
SD,-106.04690851400,29.00098195560,2080,113,111,12
SD,-92.95207122790,15.70234066210,2080,202,97,117
SD,-103.04773876400,26.53433419530,2080,165,84,72
SD,-110.47866778100,32.61664927670,2080,127,85,43
SD,-104.95089697700,33.85897098010,2080,84,80,-20
SD,-116.06101414000,34.12281959270,2080,141,84,59
SD,-101.60685631100,32.42935764550,2080,105,64,14
SD,-97.68394733280,16.78626534850,2080,220,103,116
SD,-98.53867289850,30.48285810900,2080,130,47,45
SD,-99.44875635300,19.31811287100,2080,140,98,49
SD,-108.99705604600,32.24444767330,2080,94,84,-3
SD,-102.80190159900,35.07614454620,2080,63,62,-35
SD,-100.44713542500,32.26934990400,2080,104,56,15
SD,-97.70023074670,37.28930094070,2080,52,50,-26
SD,-100.43925450200,37.82194063670,2080,36,66,-58
SD,-100.03179770700,31.45161139450,2080,124,56,31
SD,-100.76794839900,28.87713109270,2080,161,77,79
SD,-97.68663912260,39.93998275310,2080,20,59,-56
SD,-108.83139364900,28.60240335040,2080,147,118,51
SD,-99.08909418490,25.15619239400,2080,191,88,106
SD,-103.27650970500,23.03277853030,2080,145,101,41
SD,-99.08530368640,21.06518492470,2080,193,102,107
SD,-104.69850343700,23.17312514600,2080,215,119,131
SD,-95.82465785140,16.49851602410,2080,240,103,151
SD,-89.20752328260,19.56531629300,2080,257,72,184
SD,-112.25818449300,31.92121062550,2080,156,92,67
SD,-96.81325172040,17.95914472190,2080,172,97,97
SD,-103.70069215700,27.68990377700,2080,143,86,57
SD,-103.17732514600,25.59656156520,2080,172,78,71
SD,-110.81653763900,29.71094564210,2080,183,110,101
SD,-110.75402436900,28.86175234130,2080,203,116,121
SD,-96.91794040120,17.73490975380,2080,231,100,148
SD,-101.04932692600,32.06918460470,2080,107,64,12
SD,-99.50403806730,26.80004632560,2080,180,87,101
SD,-104.62583039200,19.31040426640,2080,265,119,181
SD,-96.47933260170,17.49158194470,2080,146,88,71
SD,-100.23798445500,40.41567061260,2080,12,76,-76
SD,-90.35105078290,19.43432598190,2080,261,77,193
SD,-100.66705148000,21.57149229990,2080,175,92,72
SD,-109.92486338400,29.79898813140,2080,151,96,65
SD,-104.47544281300,28.97302106910,2080,138,99,36
SD,-98.96167082990,25.50604542240,2080,191,85,109
SD,-102.24724107900,36.29468134040,2080,55,62,-39
SD,-98.70552182010,27.25265975170,2080,172,72,92
SD,-114.95798203400,34.20204638860,2080,161,81,88
SD,-104.60906478400,23.74854158590,2080,122,109,37
SD,-98.69419483180,26.49687108380,2080,183,72,109
SD,-110.59087964300,29.46032071640,2080,187,108,101
SD,-104.21858094100,27.08850580160,2080,133,93,35
SD,-106.99743507100,24.67519814030,2080,243,127,146
SD,-120.04568297300,33.99482466640,2080,150,102,91
SD,-101.65285654100,28.50361188570,2080,167,87,80
SD,-101.82342043600,18.16200567440,2080,270,112,181
SD,-97.83566363370,22.39912368950,2080,224,99,174
SD,-100.25385082400,22.52988017860,2080,206,83,107
SD,-103.08400239100,37.05354445490,2080,47,62,-48
SD,-99.17107205210,29.56271150060,2080,143,46,64
SD,-100.79444832900,26.45617535580,2080,172,87,86
SD,-113.26196005200,35.85153606880,2080,69,64,-6
SD,-95.92017258870,16.82023850050,2080,223,88,140
SD,-99.50533492460,20.42261037520,2080,155,96,65
SD,-100.66835683600,37.23796684480,2080,50,64,-44
SD,-110.89645515300,29.10200218680,2080,204,118,120
SD,-114.73426664200,30.75364765460,2080,183,103,93
SD,-104.61501781900,30.03850821210,2080,116,95,14
SD,-99.71155505300,21.34241504250,2080,190,95,100
SD,-106.86797343300,28.30396284200,2080,108,118,2
SD,-99.29560859230,28.62829669710,2080,162,59,81
SD,-89.65928703350,20.94018682720,2080,258,75,201
SD,-106.13094404300,31.48377879360,2080,112,88,7
SD,-102.09735554100,27.45160401580,2080,156,74,69
SD,-101.27064295900,28.33907113210,2080,160,86,75
SD,-106.71903593200,24.59489316270,2080,240,126,146
SD,-103.56568364800,37.62213217300,2080,39,56,-59
SD,-107.07509799600,25.90155934640,2080,180,102,79
SD,-113.35309577400,33.50647853780,2080,154,77,71
SD,-100.83701286000,35.35826341160,2080,68,63,-24
SD,-101.31541752500,27.52663283010,2080,169,73,76
SD,-109.36675302200,28.59606019570,2080,186,109,91
SD,-112.36125055800,31.16178580690,2080,161,103,68
SD,-102.35468575800,19.23067609720,2080,193,111,102
SD,-97.95552090470,38.92293054630,2080,36,59,-48
SD,-101.05296604500,37.80782301050,2080,40,69,-54
SD,-102.26784133600,31.45412688710,2080,123,72,25
SD,-103.76263414500,33.78196456240,2080,77,74,-24
SD,-105.29389814300,31.31541964490,2080,96,90,-6
SD,-99.36624304070,30.24408851900,2080,120,47,33
SD,-98.85198867410,35.55649513650,2080,76,54,-8
SD,-111.27496928100,32.45015097100,2080,152,74,59
SD,-101.64539529300,38.99580772910,2080,35,72,-55
SD,-114.64908401600,34.73264417980,2080,152,74,82
SD,-98.90030552990,25.61192942820,2080,190,82,111
SD,-100.35258040300,38.56350512050,2080,28,64,-62
SD,-99.28116589270,36.74187217730,2080,63,59,-31
SD,-103.16742825800,27.58505823850,2080,150,78,68
SD,-107.63521706600,27.30813537860,2080,113,98,2
SD,-101.39387458300,29.35574694350,2080,158,89,70
SD,-90.07214361020,19.68968990750,2080,260,72,189
SD,-100.48661260500,21.77435139920,2080,176,91,77
SD,-102.51670259000,35.29315765210,2080,62,59,-37
SD,-101.38281651200,17.70849483860,2080,294,114,222
SD,-102.80923984300,25.07414610740,2080,185,88,90
SD,-118.57257657900,46.30928301310,2080,52,59,6
SD,-99.40074107910,32.23848353050,2080,112,47,28
SD,-107.73754719800,32.51902701030,2080,62,87,-27
SD,-101.78487182900,36.43910658350,2080,58,64,-36
SD,-101.13772741500,28.75718489420,2080,164,84,79
SD,-100.03601983700,31.27323587930,2080,125,55,31
SD,-97.92375787010,25.58029833830,2080,196,69,129
SD,-114.26671257100,33.46177854470,2080,159,83,78
SD,-100.33154625000,22.26898357760,2080,196,90,99
SD,-108.20982965800,27.67160755030,2080,115,106,9
SD,-99.85286009970,26.74746352530,2080,181,87,102
SD,-109.93657721400,28.49122326100,2080,213,117,116
SD,-106.77806087500,30.47782243070,2080,119,99,17
SD,-98.94363822600,25.67005315370,2080,188,83,110
SD,-113.29234092300,33.22775349700,2080,163,78,82
SD,-99.42935252350,37.02734878680,2080,60,60,-37
SD,-104.71121268400,28.94151187510,2080,140,98,34
SD,-104.36914932300,19.97023753950,2080,219,103,126
SD,-111.36790896300,32.31471219420,2080,150,81,56
SD,-105.65238866600,23.39241288540,2080,188,102,118
SD,-103.90408184700,27.88587154870,2080,144,88,52
SD,-98.26653764530,26.43540011460,2080,186,68,116
SD,-100.68683019900,26.59186239910,2080,172,87,87
SD,-105.60119684600,23.55064919710,2080,156,98,86
SD,-97.67090599920,40.18807252410,2080,19,60,-57
SD,-105.65936993300,25.86250016640,2080,125,109,18
SD,-97.62498765780,38.99101903140,2080,40,58,-40
SD,-108.20656179200,31.88859549390,2080,95,95,-3
SD,-110.03926502600,29.70648180250,2080,173,108,81
SD,-102.28255801300,31.00864337760,2080,129,74,32
SD,-102.70103502500,35.96517703440,2080,58,64,-41
SD,-99.94377931120,38.65036287900,2080,29,63,-59
SD,-100.92891106100,43.67349493600,2080,-2,69,-76
SD,-92.79842389130,16.31477985540,2080,252,100,160
SD,-112.72771916400,30.95764879000,2080,174,104,81
SD,-112.47244747100,33.36469698270,2080,154,98,65
SD,-100.13238997600,30.01013658790,2080,127,51,39
SD,-107.64664690300,29.63068459950,2080,79,106,-18
SD,-100.37982368400,28.23913598780,2080,167,80,85
SD,-104.83553826800,22.46786655790,2080,149,108,69
SD,-101.23926154100,26.92455941510,2080,172,75,77
SD,-103.16162941500,32.93948258540,2080,92,72,-10
SD,-104.42632363000,35.14043287650,2080,73,70,-27
SD,-102.89501385700,39.56419421420,2080,21,70,-67
SD,-98.07710942090,26.50954577000,2080,186,67,117
SD,-104.32036050300,38.65921499820,2080,26,69,-64
SD,-103.50660600300,23.37542757470,2080,143,104,41
SD,-113.29409581000,36.03446780690,2080,93,70,16
SD,-109.83791555600,30.58464734160,2080,136,107,43
SD,-115.75015539400,32.52749025160,2080,170,81,78
SD,-99.14711100060,31.49875877390,2080,119,47,30
SD,-100.50669060200,40.15181301100,2080,25,74,-58
SD,-97.02089318670,39.03328579230,2080,37,57,-42
SD,-109.85090405000,29.45445103190,2080,184,109,87
SD,-97.79204797000,30.09353409500,2080,140,42,66
SD,-111.42604309400,33.98821806270,2080,75,58,-3
SD,-102.18302155300,26.97411036990,2080,163,71,71
SD,-110.39970959900,31.87019207200,2080,101,87,24
SD,-103.43847119800,22.80314021920,2080,160,105,57
SD,-112.86471349100,31.41312855390,2080,169,93,80
SD,-97.87852798050,16.23558914270,2080,286,111,196
SD,-105.77529790500,26.77068264130,2080,133,113,24
SD,-105.02706408800,23.24263570360,2080,142,100,66
SD,-107.33477680600,31.85864550350,2080,104,100,5
SD,-111.69297320200,30.74798911440,2080,160,103,60
SD,-101.57359017300,20.28174425600,2080,208,110,105
SD,-101.47883658300,20.89983715760,2080,198,107,100
SD,-97.41107733270,16.00133784270,2080,291,114,203
SD,-103.47571040200,30.76299534030,2080,122,76,20
SD,-106.73519763100,31.19297124340,2080,115,91,13
SD,-98.70038999340,33.30774659910,2080,106,50,14
SD,-99.69924731360,17.37034029320,2080,269,109,192
SD,-109.12897078000,26.93348019140,2080,215,121,110
SD,-104.15841188700,24.01839122990,2080,163,112,68
SD,-99.78488470270,26.95921134230,2080,178,87,98
SD,-102.23309903100,30.39547700110,2080,124,72,26
SD,-107.33495778900,30.54531260450,2080,125,104,28
SD,-98.34728692810,25.38111593910,2080,194,71,117
SD,-99.24831753930,24.12185223630,2080,203,86,117
SD,-100.61874673500,32.81301784570,2080,105,59,14
SD,-107.07078339800,24.59713077350,2080,243,127,145
SD,-110.85944895500,24.81553801690,2080,194,111,114
SD,-99.71702060280,32.31730775350,2080,112,50,30
SD,-106.81645073700,25.77735609460,2080,135,104,42
SD,-102.53021399900,22.46292482280,2080,158,95,56
SD,-97.32347908460,15.96637845080,2080,288,112,199
SD,-92.42389408520,15.87582931510,2080,251,101,163
SD,-115.26069806700,33.12031184260,2080,163,79,76
SD,-104.43130653500,27.85922946820,2080,139,96,36
SD,-99.34135953470,30.56949263210,2080,122,50,32
SD,-89.97779669570,17.95690181260,2080,257,73,195
SD,-106.70779400600,27.73277329030,2080,123,118,13
SD,-106.68565888000,29.09330559240,2080,94,113,-10
SD,-109.24731894700,28.83127825050,2080,179,111,82
SD,-103.05497639400,26.30861388980,2080,169,83,73
SD,-109.13740866100,31.82830876650,2080,80,81,-8
SD,-100.24569510000,33.61857317000,2080,92,60,-6
SD,-106.81067746700,30.09590892740,2080,124,107,23
SD,-98.04217287050,34.64865583870,2080,87,48,3
SD,-101.30339329000,20.96130355480,2080,190,104,97
SD,-100.54596701700,23.63600809710,2080,179,77,83
SD,-115.41488523300,32.62858731630,2080,168,73,75
SD,-102.10715843800,38.72528399770,2080,26,73,-65
SD,-99.24026287050,32.69197423650,2080,110,45,24
SD,-103.50450601600,40.17591679660,2080,17,73,-70
SD,-103.16053421700,37.52604852470,2080,37,60,-59
SD,-103.28400649300,34.58158970860,2080,72,70,-24
SD,-102.51312923100,18.23754748950,2080,246,107,156
SD,-110.53619918100,31.41126843920,2080,108,90,24
SD,-95.17224145300,17.62058127350,2080,252,91,191
SD,-103.48529622100,29.69244729330,2080,131,79,30
SD,-99.29076354560,29.22839891290,2080,154,52,75
SD,-103.36155664300,34.73584538430,2080,67,66,-28
SD,-110.29506200800,30.07867223300,2080,165,109,76
SD,-101.66038752500,20.67099850820,2080,206,109,107
SD,-103.19948637100,43.52639270080,2080,4,72,-78
SD,-98.35493280050,37.56320841120,2080,48,55,-34
SD,-104.00936532500,33.19726586840,2080,85,76,-23
SD,-105.48787528200,24.66443985960,2080,125,110,40
SD,-107.53825441500,31.37394586960,2080,116,105,18
SD,-116.51796333200,44.00219118440,2080,18,57,-39
SD,-102.66312729400,31.60688580510,2080,112,73,10
SD,-103.91987543600,38.10731248110,2080,36,59,-65
SD,-98.95912030090,38.57495863840,2080,37,61,-48
SD,-99.28626043070,25.55527729060,2080,188,92,106
SD,-98.72900817860,39.34253083910,2080,25,62,-63
SD,-109.58457658200,32.06775705160,2080,107,91,17
SD,-100.97668568400,33.52668980380,2080,91,61,-2
SD,-99.04178373330,28.29637382540,2080,164,66,80
SD,-98.58307370990,28.55604490320,2080,159,59,75
SD,-99.81830210220,27.38356750160,2080,176,80,95
SD,-114.38657046400,32.04486886570,2080,179,90,96
SD,-99.93174812140,29.10427023810,2080,149,55,62
SD,-104.09889203400,27.03334629370,2080,148,94,52
SD,-97.44220881810,39.29898101600,2080,36,59,-41
SD,-102.63923499600,30.96691613330,2080,125,74,27
SD,-99.46659529760,23.79604856300,2080,174,89,86
SD,-115.06605352400,32.79144262890,2080,168,84,79
SD,-102.09016498300,40.82866963200,2080,12,76,-74
SD,-97.66343551630,29.65166635680,2080,145,43,68
SD,-102.92247073000,33.51319027690,2080,77,71,-26
SD,-103.46366624700,33.51947766410,2080,75,75,-30
SD,-99.32164966310,36.61290021070,2080,63,59,-30
SD,-97.76091989670,37.19691607480,2080,52,49,-27
SD,-106.12881362600,25.43069956020,2080,116,98,29
SD,-100.97959390900,24.63956263660,2080,165,71,67
SD,-107.79725965100,30.29555302850,2080,110,109,19
SD,-112.39841581100,35.22581066990,2080,62,80,-18
SD,-102.91334977400,39.19202928930,2080,17,70,-74
SD,-101.88715512800,20.15077166660,2080,203,110,98
SD,-100.63083078700,34.05405228510,2080,88,62,-4
SD,-100.00202596200,17.11934283960,2080,282,112,211
SD,-101.39645197400,38.27599897110,2080,29,70,-65
SD,-101.83077665900,40.63173667130,2080,17,77,-69
SD,-101.41142370300,32.97024130730,2080,103,63,12
SD,-103.29005368500,34.93630479290,2080,63,63,-31
SD,-111.82748148500,31.43616812260,2080,147,101,55
SD,-98.26458155350,17.65897259170,2080,213,102,113
SD,-109.43006734200,31.89434479440,2080,95,84,10
SD,-97.94522124120,23.39541881590,2080,212,84,149
SD,-110.50526307800,27.66758206100,2080,223,117,143
SD,-114.55962220100,32.11520980420,2080,179,89,94
SD,-102.11426624000,40.20091559750,2080,24,74,-63
SD,-102.33119677700,29.22777019330,2080,156,86,64
SD,-100.70751702300,20.03219670860,2080,176,105,83
SD,-99.21708467710,33.69454721240,2080,95,54,3
SD,-99.59242536380,26.59309995340,2080,180,81,105
SD,-99.61963413550,21.62254637590,2080,204,111,123
SD,-106.19299315700,33.38458041140,2080,87,79,-13
SD,-99.19162499890,24.79322576690,2080,191,85,104
SD,-99.61003639740,36.76026552990,2080,61,60,-36
SD,-100.02575891000,29.73327456480,2080,131,51,40
SD,-98.66170407040,35.73239434290,2080,72,54,-11
SD,-99.38806359350,34.35087720260,2080,89,55,-2
SD,-114.43578673300,32.57714145470,2080,176,76,96
SD,-117.10422202700,46.32502742170,2080,59,43,17
SD,-110.16130602500,29.32521384560,2080,190,114,102
SD,-104.26668687300,28.28237345020,2080,129,98,31
SD,-109.18745752300,27.89460351970,2080,187,114,89
SD,-98.68965458050,19.05158542410,2080,119,94,33
SD,-110.23501795700,33.05688530730,2080,79,70,-1
SD,-104.38230099100,40.46378568130,2080,14,64,-75
SD,-104.93269496600,23.46387712280,2080,122,100,43
SD,-97.53254537410,17.05226589660,2080,177,94,74
SD,-98.01238909890,39.81167957130,2080,18,61,-63
SD,-95.53373993160,17.70879539850,2080,255,86,196
SD,-98.33106655640,19.58471930050,2080,144,88,46
SD,-90.68303384860,19.22145009180,2080,260,79,193
SD,-100.79574350900,21.24072453520,2080,179,95,79
SD,-105.12618584800,33.57509428640,2080,77,84,-22
